file,method,direct_guard_candidates
"app/api/suppliers/import/route.ts","POST","getAuthenticatedBusiness"
"app/api/suppliers/manual/[id]/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/suppliers/manual/[id]/route.ts","PUT","getAuthenticatedBusiness"
"app/api/suppliers/manual/route.ts","GET","getAuthenticatedBusiness"
"app/api/suppliers/manual/route.ts","POST","getAuthenticatedBusiness"
"app/api/suppliers/products/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/suppliers/products/route.ts","GET","getAuthenticatedBusiness"
"app/api/suppliers/products/route.ts","POST","getAuthenticatedBusiness"
"app/api/suppliers/products/route.ts","PUT","getAuthenticatedBusiness"
"app/api/suppliers/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/suppliers/route.ts","GET","getAuthenticatedBusiness"
"app/api/suppliers/route.ts","POST","getAuthenticatedBusiness"
"app/api/suppliers/route.ts","PUT","getAuthenticatedBusiness"
"app/api/swish-qr/route.ts","GET",""
"app/api/tasks/batch/route.ts","POST","getAuthenticatedBusiness"
"app/api/tasks/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser"
"app/api/tasks/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/tasks/route.ts","POST","getAuthenticatedBusiness;verifyOwnership"
"app/api/tasks/route.ts","PUT","getAuthenticatedBusiness;getCurrentUser;verifyOwnership"
"app/api/team/[id]/resend-invite/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/team/[id]/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/team/certificates/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser"
"app/api/team/certificates/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/team/certificates/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/team/certificates/route.ts","PUT","getAuthenticatedBusiness;getCurrentUser"
"app/api/team/invite/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/team/me/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/team/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/team/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/team/route.ts","PATCH","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/test/portal-notification/route.ts","GET",""
"app/api/test/portal-notification/route.ts","POST","getAuthenticatedBusiness"
"app/api/time-checkins/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/approve/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/approve/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/break/route.ts","POST","getAuthenticatedBusiness"
"app/api/time-entry/bulk/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/check-in/route.ts","GET","getAuthenticatedBusiness"
"app/api/time-entry/check-in/route.ts","POST","getAuthenticatedBusiness"
"app/api/time-entry/check-out/route.ts","POST","getAuthenticatedBusiness"
"app/api/time-entry/report/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser"
"app/api/time-entry/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-entry/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/time-entry/route.ts","PUT","getAuthenticatedBusiness;getCurrentUser"
"app/api/time-entry/summary/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-off/[id]/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-off/[id]/route.ts","PATCH","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-off/route.ts","GET","getAuthenticatedBusiness"
"app/api/time-off/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/time-reports/approve/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-reports/approve/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-reports/payroll-export/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/time-reports/project-comparison/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/time-reports/weekly/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/tips/home/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/travel-entry/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/travel-entry/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/travel-entry/route.ts","POST","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/travel-entry/route.ts","PUT","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/value/agarrapport/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/value/kvitto/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/value/ledger/history/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/value/ledger/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/vehicle-reports/calculate-distance/route.ts","POST","getAuthenticatedBusiness"
"app/api/vehicle-reports/route.ts","DELETE","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/vehicle-reports/route.ts","GET","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/vehicle-reports/route.ts","PATCH","getAuthenticatedBusiness;getCurrentUser;hasPermission"
"app/api/vehicle-reports/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/vehicles/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/vehicles/route.ts","GET","getAuthenticatedBusiness"
"app/api/vehicles/route.ts","PATCH","getAuthenticatedBusiness"
"app/api/vehicles/route.ts","POST","getAuthenticatedBusiness"
"app/api/voice/analyze/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/voice/calls/route.ts","GET","authorized;canActOnApproval"
"app/api/voice/calls/route.ts","PATCH","authorized"
"app/api/voice/consent/route.ts","POST",""
"app/api/voice/execute/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/voice/greeting/route.ts","GET",""
"app/api/voice/greeting/route.ts","POST",""
"app/api/voice/incoming/route.ts","POST",""
"app/api/voice/latest/route.ts","GET","getAuthenticatedBusiness"
"app/api/voice/meeting/abandon/route.ts","POST","getAuthenticatedBusiness"
"app/api/voice/meeting/complete/route.ts","POST","getAuthenticatedBusiness"
"app/api/voice/meeting/segment/route.ts","POST","getAuthenticatedBusiness"
"app/api/voice/meeting/start/route.ts","GET","getAuthenticatedBusiness"
"app/api/voice/meeting/start/route.ts","POST","getAuthenticatedBusiness;verifyOwnership"
"app/api/voice/missed/route.ts","GET",""
"app/api/voice/missed/route.ts","POST",""
"app/api/voice/outbound/hangup/route.ts","POST",""
"app/api/voice/outbound/route.ts","POST",""
"app/api/voice/outbound/start/route.ts","GET","getAuthenticatedBusiness;getCurrentUser"
"app/api/voice/outbound/start/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/voice/recording/route.ts","POST",""
"app/api/voice/transcribe/route.ts","POST","getAuthenticatedBusiness;getCurrentUser"
"app/api/warranties/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/warranties/route.ts","GET","getAuthenticatedBusiness"
"app/api/warranties/route.ts","POST","getAuthenticatedBusiness"
"app/api/warranties/route.ts","PUT","getAuthenticatedBusiness"
"app/api/weather/route.ts","GET","getAuthenticatedBusiness"
"app/api/webhooks/google-calendar/route.ts","POST",""
"app/api/widget/analytics/route.ts","GET","getAuthenticatedBusiness"
"app/api/widget/chat/route.ts","OPTIONS",""
"app/api/widget/chat/route.ts","POST",""
"app/api/widget/config/route.ts","GET",""
"app/api/widget/config/route.ts","OPTIONS",""
"app/api/widget/config/route.ts","PUT","getAuthenticatedBusiness"
"app/api/widget/status/route.ts","GET","getAuthenticatedBusiness"
"app/api/work-orders/[id]/complete/route.ts","POST","getAuthenticatedBusiness"
"app/api/work-orders/[id]/pdf/route.ts","GET","getAuthenticatedBusiness"
"app/api/work-orders/[id]/send/route.ts","POST","getAuthenticatedBusiness"
"app/api/work-orders/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/work-orders/route.ts","GET","getAuthenticatedBusiness"
"app/api/work-orders/route.ts","PATCH","getAuthenticatedBusiness"
"app/api/work-orders/route.ts","POST","getAuthenticatedBusiness"
"app/api/work-types/route.ts","DELETE","getAuthenticatedBusiness"
"app/api/work-types/route.ts","GET","getAuthenticatedBusiness"
"app/api/work-types/route.ts","POST","getAuthenticatedBusiness"
"app/api/work-types/route.ts","PUT","getAuthenticatedBusiness"
